,city,country,date.utc,location,parameter,value,unit
1480,London,GB,2019-04-23 17:00:00+00:00,London Westminster,pm25,33.0,µg/m³
1481,London,GB,2019-04-23 16:00:00+00:00,London Westminster,pm25,34.0,µg/m³
1482,London,GB,2019-04-23 15:00:00+00:00,London Westminster,pm25,35.0,µg/m³
1483,London,GB,2019-04-23 14:00:00+00:00,London Westminster,pm25,35.0,µg/m³
1484,London,GB,2019-04-23 13:00:00+00:00,London Westminster,pm25,34.0,µg/m³
1485,London,GB,2019-04-23 12:00:00+00:00,London Westminster,pm25,34.0,µg/m³
1486,London,GB,2019-04-23 11:00:00+00:00,London Westminster,pm25,35.0,µg/m³
1487,London,GB,2019-04-23 10:00:00+00:00,London Westminster,pm25,35.0,µg/m³
1488,London,GB,2019-04-23 09:00:00+00:00,London Westminster,pm25,36.0,µg/m³
1489,London,GB,2019-04-23 08:00:00+00:00,London Westminster,pm25,37.0,µg/m³
1490,London,GB,2019-04-23 07:00:00+00:00,London Westminster,pm25,38.0,µg/m³
1491,London,GB,2019-04-23 06:00:00+00:00,London Westminster,pm25,40.0,µg/m³
1492,London,GB,2019-04-23 05:00:00+00:00,London Westminster,pm25,41.0,µg/m³
1493,London,GB,2019-04-23 04:00:00+00:00,London Westminster,pm25,43.0,µg/m³
1494,London,GB,2019-04-23 03:00:00+00:00,London Westminster,pm25,44.0,µg/m³
1495,London,GB,2019-04-23 02:00:00+00:00,London Westminster,pm25,45.0,µg/m³
1496,London,GB,2019-04-23 01:00:00+00:00,London Westminster,pm25,45.0,µg/m³
1497,London,GB,2019-04-23 00:00:00+00:00,London Westminster,pm25,45.0,µg/m³
1498,London,GB,2019-04-22 23:00:00+00:00,London Westminster,pm25,44.0,µg/m³
1499,London,GB,2019-04-22 22:00:00+00:00,London Westminster,pm25,43.0,µg/m³
1500,London,GB,2019-04-22 21:00:00+00:00,London Westminster,pm25,43.0,µg/m³
1501,London,GB,2019-04-22 20:00:00+00:00,London Westminster,pm25,42.0,µg/m³
1502,London,GB,2019-04-22 19:00:00+00:00,London Westminster,pm25,41.0,µg/m³
1503,London,GB,2019-04-22 18:00:00+00:00,London Westminster,pm25,40.0,µg/m³
1504,London,GB,2019-04-22 17:00:00+00:00,London Westminster,pm25,39.0,µg/m³
1505,London,GB,2019-04-22 16:00:00+00:00,London Westminster,pm25,38.0,µg/m³
1506,London,GB,2019-04-22 15:00:00+00:00,London Westminster,pm25,38.0,µg/m³
1507,London,GB,2019-04-22 14:00:00+00:00,London Westminster,pm25,38.0,µg/m³
1508,London,GB,2019-04-22 13:00:00+00:00,London Westminster,pm25,38.0,µg/m³
1509,London,GB,2019-04-22 12:00:00+00:00,London Westminster,pm25,38.0,µg/m³
1510,London,GB,2019-04-22 11:00:00+00:00,London Westminster,pm25,38.0,µg/m³
1511,London,GB,2019-04-22 10:00:00+00:00,London Westminster,pm25,38.0,µg/m³
1512,London,GB,2019-04-22 09:00:00+00:00,London Westminster,pm25,37.0,µg/m³
1513,London,GB,2019-04-22 08:00:00+00:00,London Westminster,pm25,37.0,µg/m³
1514,London,GB,2019-04-22 07:00:00+00:00,London Westminster,pm25,36.0,µg/m³
1515,London,GB,2019-04-22 06:00:00+00:00,London Westminster,pm25,35.0,µg/m³
1516,London,GB,2019-04-22 05:00:00+00:00,London Westminster,pm25,33.0,µg/m³
1517,London,GB,2019-04-22 04:00:00+00:00,London Westminster,pm25,32.0,µg/m³
1518,London,GB,2019-04-22 03:00:00+00:00,London Westminster,pm25,30.0,µg/m³
1519,London,GB,2019-04-22 02:00:00+00:00,London Westminster,pm25,29.0,µg/m³
1520,London,GB,2019-04-22 01:00:00+00:00,London Westminster,pm25,28.0,µg/m³
1521,London,GB,2019-04-22 00:00:00+00:00,London Westminster,pm25,27.0,µg/m³
1522,London,GB,2019-04-21 23:00:00+00:00,London Westminster,pm25,27.0,µg/m³
1523,London,GB,2019-04-21 22:00:00+00:00,London Westminster,pm25,27.0,µg/m³
1524,London,GB,2019-04-21 21:00:00+00:00,London Westminster,pm25,26.0,µg/m³
1525,London,GB,2019-04-21 20:00:00+00:00,London Westminster,pm25,26.0,µg/m³
1526,London,GB,2019-04-21 19:00:00+00:00,London Westminster,pm25,26.0,µg/m³
1527,London,GB,2019-04-21 18:00:00+00:00,London Westminster,pm25,27.0,µg/m³
1528,London,GB,2019-04-21 17:00:00+00:00,London Westminster,pm25,26.0,µg/m³
1529,London,GB,2019-04-21 16:00:00+00:00,London Westminster,pm25,26.0,µg/m³
1530,London,GB,2019-04-21 15:00:00+00:00,London Westminster,pm25,26.0,µg/m³
1531,London,GB,2019-04-21 14:00:00+00:00,London Westminster,pm25,26.0,µg/m³
1532,London,GB,2019-04-21 13:00:00+00:00,London Westminster,pm25,25.0,µg/m³
1533,London,GB,2019-04-21 12:00:00+00:00,London Westminster,pm25,25.0,µg/m³
1534,London,GB,2019-04-21 11:00:00+00:00,London Westminster,pm25,24.0,µg/m³
1535,London,GB,2019-04-21 10:00:00+00:00,London Westminster,pm25,24.0,µg/m³
1536,London,GB,2019-04-21 09:00:00+00:00,London Westminster,pm25,24.0,µg/m³
1537,London,GB,2019-04-21 08:00:00+00:00,London Westminster,pm25,24.0,µg/m³
1538,London,GB,2019-04-21 07:00:00+00:00,London Westminster,pm25,24.0,µg/m³
1539,London,GB,2019-04-21 06:00:00+00:00,London Westminster,pm25,24.0,µg/m³
1540,London,GB,2019-04-21 05:00:00+00:00,London Westminster,pm25,25.0,µg/m³
1541,London,GB,2019-04-21 04:00:00+00:00,London Westminster,pm25,25.0,µg/m³
1542,London,GB,2019-04-21 03:00:00+00:00,London Westminster,pm25,25.0,µg/m³
1543,London,GB,2019-04-21 02:00:00+00:00,London Westminster,pm25,25.0,µg/m³
1544,London,GB,2019-04-21 01:00:00+00:00,London Westminster,pm25,25.0,µg/m³
1545,London,GB,2019-04-21 00:00:00+00:00,London Westminster,pm25,25.0,µg/m³
1546,London,GB,2019-04-20 23:00:00+00:00,London Westminster,pm25,25.0,µg/m³
1547,London,GB,2019-04-20 22:00:00+00:00,London Westminster,pm25,26.0,µg/m³
1548,London,GB,2019-04-20 21:00:00+00:00,London Westminster,pm25,26.0,µg/m³
1549,London,GB,2019-04-20 20:00:00+00:00,London Westminster,pm25,26.0,µg/m³
1550,London,GB,2019-04-20 19:00:00+00:00,London Westminster,pm25,26.0,µg/m³
1551,London,GB,2019-04-20 18:00:00+00:00,London Westminster,pm25,26.0,µg/m³
1552,London,GB,2019-04-20 17:00:00+00:00,London Westminster,pm25,26.0,µg/m³
1553,London,GB,2019-04-20 16:00:00+00:00,London Westminster,pm25,27.0,µg/m³
1554,London,GB,2019-04-20 15:00:00+00:00,London Westminster,pm25,27.0,µg/m³
1555,London,GB,2019-04-20 14:00:00+00:00,London Westminster,pm25,27.0,µg/m³
1556,London,GB,2019-04-20 13:00:00+00:00,London Westminster,pm25,27.0,µg/m³
1557,London,GB,2019-04-20 12:00:00+00:00,London Westminster,pm25,27.0,µg/m³
1558,London,GB,2019-04-20 11:00:00+00:00,London Westminster,pm25,27.0,µg/m³
1559,London,GB,2019-04-20 10:00:00+00:00,London Westminster,pm25,27.0,µg/m³
1560,London,GB,2019-04-20 09:00:00+00:00,London Westminster,pm25,28.0,µg/m³
1561,London,GB,2019-04-20 08:00:00+00:00,London Westminster,pm25,28.0,µg/m³
1562,London,GB,2019-04-20 07:00:00+00:00,London Westminster,pm25,28.0,µg/m³
1563,London,GB,2019-04-20 06:00:00+00:00,London Westminster,pm25,28.0,µg/m³
1564,London,GB,2019-04-20 05:00:00+00:00,London Westminster,pm25,28.0,µg/m³
1565,London,GB,2019-04-20 04:00:00+00:00,London Westminster,pm25,27.0,µg/m³
1566,London,GB,2019-04-20 03:00:00+00:00,London Westminster,pm25,27.0,µg/m³
1567,London,GB,2019-04-20 02:00:00+00:00,London Westminster,pm25,27.0,µg/m³
1568,London,GB,2019-04-20 01:00:00+00:00,London Westminster,pm25,27.0,µg/m³
1569,London,GB,2019-04-20 00:00:00+00:00,London Westminster,pm25,27.0,µg/m³
1570,London,GB,2019-04-19 23:00:00+00:00,London Westminster,pm25,27.0,µg/m³
1571,London,GB,2019-04-19 22:00:00+00:00,London Westminster,pm25,26.0,µg/m³
1572,London,GB,2019-04-19 21:00:00+00:00,London Westminster,pm25,26.0,µg/m³
1573,London,GB,2019-04-19 20:00:00+00:00,London Westminster,pm25,26.0,µg/m³
1574,London,GB,2019-04-19 19:00:00+00:00,London Westminster,pm25,26.0,µg/m³
1575,London,GB,2019-04-19 18:00:00+00:00,London Westminster,pm25,27.0,µg/m³
1576,London,GB,2019-04-19 17:00:00+00:00,London Westminster,pm25,27.0,µg/m³
1577,London,GB,2019-04-19 16:00:00+00:00,London Westminster,pm25,28.0,µg/m³
1578,London,GB,2019-04-19 15:00:00+00:00,London Westminster,pm25,28.0,µg/m³
1579,London,GB,2019-04-19 14:00:00+00:00,London Westminster,pm25,29.0,µg/m³
1580,London,GB,2019-04-19 13:00:00+00:00,London Westminster,pm25,29.0,µg/m³
1581,London,GB,2019-04-19 12:00:00+00:00,London Westminster,pm25,29.0,µg/m³
1582,London,GB,2019-04-19 11:00:00+00:00,London Westminster,pm25,29.0,µg/m³
1583,London,GB,2019-04-19 10:00:00+00:00,London Westminster,pm25,29.0,µg/m³
1584,London,GB,2019-04-19 09:00:00+00:00,London Westminster,pm25,29.0,µg/m³
1585,London,GB,2019-04-19 08:00:00+00:00,London Westminster,pm25,30.0,µg/m³
1586,London,GB,2019-04-19 07:00:00+00:00,London Westminster,pm25,30.0,µg/m³
1587,London,GB,2019-04-19 06:00:00+00:00,London Westminster,pm25,31.0,µg/m³
1588,London,GB,2019-04-19 05:00:00+00:00,London Westminster,pm25,32.0,µg/m³
1589,London,GB,2019-04-19 04:00:00+00:00,London Westminster,pm25,34.0,µg/m³
1590,London,GB,2019-04-19 03:00:00+00:00,London Westminster,pm25,35.0,µg/m³
1591,London,GB,2019-04-19 02:00:00+00:00,London Westminster,pm25,38.0,µg/m³
1592,London,GB,2019-04-19 00:00:00+00:00,London Westminster,pm25,43.0,µg/m³
1593,London,GB,2019-04-18 23:00:00+00:00,London Westminster,pm25,45.0,µg/m³
1594,London,GB,2019-04-18 22:00:00+00:00,London Westminster,pm25,47.0,µg/m³
1595,London,GB,2019-04-18 21:00:00+00:00,London Westminster,pm25,49.0,µg/m³
1596,London,GB,2019-04-18 20:00:00+00:00,London Westminster,pm25,50.0,µg/m³
1597,London,GB,2019-04-18 19:00:00+00:00,London Westminster,pm25,51.0,µg/m³
1598,London,GB,2019-04-18 18:00:00+00:00,London Westminster,pm25,51.0,µg/m³
1599,London,GB,2019-04-18 17:00:00+00:00,London Westminster,pm25,51.0,µg/m³
1600,London,GB,2019-04-18 16:00:00+00:00,London Westminster,pm25,52.0,µg/m³
1601,London,GB,2019-04-18 15:00:00+00:00,London Westminster,pm25,53.0,µg/m³
1602,London,GB,2019-04-18 14:00:00+00:00,London Westminster,pm25,53.0,µg/m³
1603,London,GB,2019-04-18 13:00:00+00:00,London Westminster,pm25,53.0,µg/m³
1604,London,GB,2019-04-18 12:00:00+00:00,London Westminster,pm25,54.0,µg/m³
1605,London,GB,2019-04-18 11:00:00+00:00,London Westminster,pm25,55.0,µg/m³
1606,London,GB,2019-04-18 10:00:00+00:00,London Westminster,pm25,55.0,µg/m³
1607,London,GB,2019-04-18 09:00:00+00:00,London Westminster,pm25,55.0,µg/m³
1608,London,GB,2019-04-18 08:00:00+00:00,London Westminster,pm25,55.0,µg/m³
1609,London,GB,2019-04-18 07:00:00+00:00,London Westminster,pm25,55.0,µg/m³
1610,London,GB,2019-04-18 06:00:00+00:00,London Westminster,pm25,54.0,µg/m³
1611,London,GB,2019-04-18 05:00:00+00:00,London Westminster,pm25,53.0,µg/m³
1612,London,GB,2019-04-18 04:00:00+00:00,London Westminster,pm25,52.0,µg/m³
1613,London,GB,2019-04-18 03:00:00+00:00,London Westminster,pm25,50.0,µg/m³
1614,London,GB,2019-04-18 02:00:00+00:00,London Westminster,pm25,48.0,µg/m³
1615,London,GB,2019-04-18 01:00:00+00:00,London Westminster,pm25,46.0,µg/m³
1616,London,GB,2019-04-18 00:00:00+00:00,London Westminster,pm25,44.0,µg/m³
1617,London,GB,2019-04-17 23:00:00+00:00,London Westminster,pm25,42.0,µg/m³
1618,London,GB,2019-04-17 22:00:00+00:00,London Westminster,pm25,41.0,µg/m³
1619,London,GB,2019-04-17 21:00:00+00:00,London Westminster,pm25,40.0,µg/m³
1620,London,GB,2019-04-17 20:00:00+00:00,London Westminster,pm25,39.0,µg/m³
1621,London,GB,2019-04-17 19:00:00+00:00,London Westminster,pm25,38.0,µg/m³
1622,London,GB,2019-04-17 18:00:00+00:00,London Westminster,pm25,38.0,µg/m³
1623,London,GB,2019-04-17 17:00:00+00:00,London Westminster,pm25,38.0,µg/m³
1624,London,GB,2019-04-17 16:00:00+00:00,London Westminster,pm25,37.0,µg/m³
1625,London,GB,2019-04-17 15:00:00+00:00,London Westminster,pm25,38.0,µg/m³
1626,London,GB,2019-04-17 14:00:00+00:00,London Westminster,pm25,38.0,µg/m³
1627,London,GB,2019-04-17 13:00:00+00:00,London Westminster,pm25,38.0,µg/m³
1628,London,GB,2019-04-17 12:00:00+00:00,London Westminster,pm25,38.0,µg/m³
1629,London,GB,2019-04-17 11:00:00+00:00,London Westminster,pm25,38.0,µg/m³
1630,London,GB,2019-04-17 10:00:00+00:00,London Westminster,pm25,38.0,µg/m³
1631,London,GB,2019-04-17 09:00:00+00:00,London Westminster,pm25,39.0,µg/m³
1632,London,GB,2019-04-17 08:00:00+00:00,London Westminster,pm25,39.0,µg/m³
1633,London,GB,2019-04-17 07:00:00+00:00,London Westminster,pm25,40.0,µg/m³
1634,London,GB,2019-04-17 06:00:00+00:00,London Westminster,pm25,40.0,µg/m³
1635,London,GB,2019-04-17 05:00:00+00:00,London Westminster,pm25,41.0,µg/m³
1636,London,GB,2019-04-17 04:00:00+00:00,London Westminster,pm25,42.0,µg/m³
1637,London,GB,2019-04-17 03:00:00+00:00,London Westminster,pm25,42.0,µg/m³
1638,London,GB,2019-04-17 02:00:00+00:00,London Westminster,pm25,43.0,µg/m³
1639,London,GB,2019-04-17 00:00:00+00:00,London Westminster,pm25,43.0,µg/m³
1640,London,GB,2019-04-16 23:00:00+00:00,London Westminster,pm25,43.0,µg/m³
1641,London,GB,2019-04-16 22:00:00+00:00,London Westminster,pm25,43.0,µg/m³
1642,London,GB,2019-04-16 21:00:00+00:00,London Westminster,pm25,43.0,µg/m³
1643,London,GB,2019-04-16 20:00:00+00:00,London Westminster,pm25,43.0,µg/m³
1644,London,GB,2019-04-16 19:00:00+00:00,London Westminster,pm25,43.0,µg/m³
1645,London,GB,2019-04-16 18:00:00+00:00,London Westminster,pm25,43.0,µg/m³
1646,London,GB,2019-04-16 17:00:00+00:00,London Westminster,pm25,43.0,µg/m³
1647,London,GB,2019-04-16 15:00:00+00:00,London Westminster,pm25,41.0,µg/m³
1648,London,GB,2019-04-16 14:00:00+00:00,London Westminster,pm25,41.0,µg/m³
1649,London,GB,2019-04-16 13:00:00+00:00,London Westminster,pm25,41.0,µg/m³
1650,London,GB,2019-04-16 12:00:00+00:00,London Westminster,pm25,40.0,µg/m³
1651,London,GB,2019-04-16 11:00:00+00:00,London Westminster,pm25,40.0,µg/m³
1652,London,GB,2019-04-16 10:00:00+00:00,London Westminster,pm25,38.0,µg/m³
1653,London,GB,2019-04-16 09:00:00+00:00,London Westminster,pm25,37.0,µg/m³
1654,London,GB,2019-04-16 08:00:00+00:00,London Westminster,pm25,36.0,µg/m³
1655,London,GB,2019-04-16 07:00:00+00:00,London Westminster,pm25,36.0,µg/m³
1656,London,GB,2019-04-16 06:00:00+00:00,London Westminster,pm25,35.0,µg/m³
1657,London,GB,2019-04-16 05:00:00+00:00,London Westminster,pm25,34.0,µg/m³
1658,London,GB,2019-04-16 04:00:00+00:00,London Westminster,pm25,32.0,µg/m³
1659,London,GB,2019-04-16 03:00:00+00:00,London Westminster,pm25,32.0,µg/m³
1660,London,GB,2019-04-16 02:00:00+00:00,London Westminster,pm25,31.0,µg/m³
1661,London,GB,2019-04-16 00:00:00+00:00,London Westminster,pm25,30.0,µg/m³
1662,London,GB,2019-04-15 23:00:00+00:00,London Westminster,pm25,30.0,µg/m³
1663,London,GB,2019-04-15 22:00:00+00:00,London Westminster,pm25,29.0,µg/m³
1664,London,GB,2019-04-15 21:00:00+00:00,London Westminster,pm25,29.0,µg/m³
1665,London,GB,2019-04-15 20:00:00+00:00,London Westminster,pm25,30.0,µg/m³
1666,London,GB,2019-04-15 19:00:00+00:00,London Westminster,pm25,30.0,µg/m³
1667,London,GB,2019-04-15 18:00:00+00:00,London Westminster,pm25,29.0,µg/m³
1668,London,GB,2019-04-15 17:00:00+00:00,London Westminster,pm25,29.0,µg/m³
1669,London,GB,2019-04-15 16:00:00+00:00,London Westminster,pm25,29.0,µg/m³
1670,London,GB,2019-04-15 15:00:00+00:00,London Westminster,pm25,28.0,µg/m³
1671,London,GB,2019-04-15 14:00:00+00:00,London Westminster,pm25,28.0,µg/m³
1672,London,GB,2019-04-15 13:00:00+00:00,London Westminster,pm25,27.0,µg/m³
1673,London,GB,2019-04-15 12:00:00+00:00,London Westminster,pm25,27.0,µg/m³
1674,London,GB,2019-04-15 11:00:00+00:00,London Westminster,pm25,26.0,µg/m³
1675,London,GB,2019-04-15 10:00:00+00:00,London Westminster,pm25,26.0,µg/m³
1676,London,GB,2019-04-15 09:00:00+00:00,London Westminster,pm25,25.0,µg/m³
1677,London,GB,2019-04-15 08:00:00+00:00,London Westminster,pm25,24.0,µg/m³
1678,London,GB,2019-04-15 07:00:00+00:00,London Westminster,pm25,24.0,µg/m³
1679,London,GB,2019-04-15 06:00:00+00:00,London Westminster,pm25,23.0,µg/m³
1680,London,GB,2019-04-15 05:00:00+00:00,London Westminster,pm25,22.0,µg/m³
1681,London,GB,2019-04-15 04:00:00+00:00,London Westminster,pm25,22.0,µg/m³
1682,London,GB,2019-04-15 03:00:00+00:00,London Westminster,pm25,21.0,µg/m³
1683,London,GB,2019-04-15 02:00:00+00:00,London Westminster,pm25,20.0,µg/m³
1684,London,GB,2019-04-15 01:00:00+00:00,London Westminster,pm25,19.0,µg/m³
1685,London,GB,2019-04-15 00:00:00+00:00,London Westminster,pm25,18.0,µg/m³
1686,London,GB,2019-04-14 23:00:00+00:00,London Westminster,pm25,17.0,µg/m³
1687,London,GB,2019-04-14 22:00:00+00:00,London Westminster,pm25,16.0,µg/m³
1688,London,GB,2019-04-14 21:00:00+00:00,London Westminster,pm25,15.0,µg/m³
1689,London,GB,2019-04-14 20:00:00+00:00,London Westminster,pm25,14.0,µg/m³
1690,London,GB,2019-04-14 19:00:00+00:00,London Westminster,pm25,13.0,µg/m³
1691,London,GB,2019-04-14 18:00:00+00:00,London Westminster,pm25,12.0,µg/m³
1692,London,GB,2019-04-14 17:00:00+00:00,London Westminster,pm25,12.0,µg/m³
1693,London,GB,2019-04-14 16:00:00+00:00,London Westminster,pm25,11.0,µg/m³
1694,London,GB,2019-04-14 15:00:00+00:00,London Westminster,pm25,11.0,µg/m³
1695,London,GB,2019-04-14 14:00:00+00:00,London Westminster,pm25,11.0,µg/m³
1696,London,GB,2019-04-14 13:00:00+00:00,London Westminster,pm25,11.0,µg/m³
1697,London,GB,2019-04-14 12:00:00+00:00,London Westminster,pm25,11.0,µg/m³
1698,London,GB,2019-04-14 11:00:00+00:00,London Westminster,pm25,11.0,µg/m³
1699,London,GB,2019-04-14 10:00:00+00:00,London Westminster,pm25,11.0,µg/m³
1700,London,GB,2019-04-14 09:00:00+00:00,London Westminster,pm25,11.0,µg/m³
1701,London,GB,2019-04-14 08:00:00+00:00,London Westminster,pm25,12.0,µg/m³
1702,London,GB,2019-04-14 07:00:00+00:00,London Westminster,pm25,12.0,µg/m³
1703,London,GB,2019-04-14 06:00:00+00:00,London Westminster,pm25,12.0,µg/m³
1704,London,GB,2019-04-14 05:00:00+00:00,London Westminster,pm25,12.0,µg/m³
1705,London,GB,2019-04-14 04:00:00+00:00,London Westminster,pm25,12.0,µg/m³
1706,London,GB,2019-04-14 03:00:00+00:00,London Westminster,pm25,12.0,µg/m³
1707,London,GB,2019-04-14 02:00:00+00:00,London Westminster,pm25,13.0,µg/m³
1708,London,GB,2019-04-14 01:00:00+00:00,London Westminster,pm25,12.0,µg/m³
1709,London,GB,2019-04-14 00:00:00+00:00,London Westminster,pm25,12.0,µg/m³
1710,London,GB,2019-04-13 23:00:00+00:00,London Westminster,pm25,13.0,µg/m³
1711,London,GB,2019-04-13 22:00:00+00:00,London Westminster,pm25,13.0,µg/m³
1712,London,GB,2019-04-13 21:00:00+00:00,London Westminster,pm25,13.0,µg/m³
1713,London,GB,2019-04-13 20:00:00+00:00,London Westminster,pm25,13.0,µg/m³
1714,London,GB,2019-04-13 19:00:00+00:00,London Westminster,pm25,13.0,µg/m³
1715,London,GB,2019-04-13 18:00:00+00:00,London Westminster,pm25,13.0,µg/m³
1716,London,GB,2019-04-13 17:00:00+00:00,London Westminster,pm25,13.0,µg/m³
1717,London,GB,2019-04-13 16:00:00+00:00,London Westminster,pm25,14.0,µg/m³
1718,London,GB,2019-04-13 15:00:00+00:00,London Westminster,pm25,14.0,µg/m³
1719,London,GB,2019-04-13 14:00:00+00:00,London Westminster,pm25,14.0,µg/m³
1720,London,GB,2019-04-13 13:00:00+00:00,London Westminster,pm25,14.0,µg/m³
1721,London,GB,2019-04-13 12:00:00+00:00,London Westminster,pm25,14.0,µg/m³
1722,London,GB,2019-04-13 11:00:00+00:00,London Westminster,pm25,14.0,µg/m³
1723,London,GB,2019-04-13 10:00:00+00:00,London Westminster,pm25,14.0,µg/m³
1724,London,GB,2019-04-13 09:00:00+00:00,London Westminster,pm25,14.0,µg/m³
1725,London,GB,2019-04-13 08:00:00+00:00,London Westminster,pm25,13.0,µg/m³
1726,London,GB,2019-04-13 07:00:00+00:00,London Westminster,pm25,13.0,µg/m³
1727,London,GB,2019-04-13 06:00:00+00:00,London Westminster,pm25,13.0,µg/m³
1728,London,GB,2019-04-13 05:00:00+00:00,London Westminster,pm25,13.0,µg/m³
1729,London,GB,2019-04-13 04:00:00+00:00,London Westminster,pm25,13.0,µg/m³
1730,London,GB,2019-04-13 03:00:00+00:00,London Westminster,pm25,13.0,µg/m³
1731,London,GB,2019-04-13 02:00:00+00:00,London Westminster,pm25,13.0,µg/m³
1732,London,GB,2019-04-13 01:00:00+00:00,London Westminster,pm25,13.0,µg/m³
1733,London,GB,2019-04-13 00:00:00+00:00,London Westminster,pm25,13.0,µg/m³
1734,London,GB,2019-04-12 23:00:00+00:00,London Westminster,pm25,13.0,µg/m³
1735,London,GB,2019-04-12 22:00:00+00:00,London Westminster,pm25,13.0,µg/m³
1736,London,GB,2019-04-12 21:00:00+00:00,London Westminster,pm25,13.0,µg/m³
1737,London,GB,2019-04-12 20:00:00+00:00,London Westminster,pm25,13.0,µg/m³
1738,London,GB,2019-04-12 19:00:00+00:00,London Westminster,pm25,13.0,µg/m³
1739,London,GB,2019-04-12 18:00:00+00:00,London Westminster,pm25,13.0,µg/m³
1740,London,GB,2019-04-12 17:00:00+00:00,London Westminster,pm25,13.0,µg/m³
1741,London,GB,2019-04-12 16:00:00+00:00,London Westminster,pm25,13.0,µg/m³
1742,London,GB,2019-04-12 15:00:00+00:00,London Westminster,pm25,13.0,µg/m³
1743,London,GB,2019-04-12 14:00:00+00:00,London Westminster,pm25,13.0,µg/m³
1744,London,GB,2019-04-12 13:00:00+00:00,London Westminster,pm25,12.0,µg/m³
1745,London,GB,2019-04-12 12:00:00+00:00,London Westminster,pm25,13.0,µg/m³
1746,London,GB,2019-04-12 11:00:00+00:00,London Westminster,pm25,12.0,µg/m³
1747,London,GB,2019-04-12 10:00:00+00:00,London Westminster,pm25,12.0,µg/m³
1748,London,GB,2019-04-12 09:00:00+00:00,London Westminster,pm25,12.0,µg/m³
